uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category,event_info,event_member_org,event_source_org,event_distribution,event_threat_level_id,event_analysis,event_date,event_tag,event_timestamp
"2f735cab-40db-4fde-a0eb-563c2393643c",4170,"Network activity","domain","pwn.af","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509155,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"6d7c9779-696c-49e2-acca-b6339b8f45b2",4170,"Network activity","domain","leakix.net","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509155,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"a91a7206-6216-4151-9b23-4d87fcba84b4",4170,"Network activity","domain","interactsh.com","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509155,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"bf143c26-1611-417e-bbad-2f60e7954a7e",4170,"Network activity","domain","interact.sh","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509156,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"f44a7ca2-1bb6-4bbf-9b61-a22e759d681c",4170,"Network activity","domain","burpcollaborator.net","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509156,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"b4a48e7f-9171-444a-bbab-101c0c18fa82",4170,"Network activity","domain","bingsearchlib.com","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509156,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"134ae024-58b8-42a4-971e-67fe96690367",4170,"Network activity","domain","canarytokens.com","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509156,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"5cea361a-9e09-4804-9de3-092bcb17cc9b",4170,"Network activity","domain","kryptoslogic-cve-2021-44228.com","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509156,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"1845236b-79fd-4828-bdef-26a8464c9f73",4170,"Network activity","domain","http80path.kryptoslogic-cve-2021-44228.com","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509156,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
"12f543b5-2447-4bbc-9810-e1f343ad20dc",4170,"Network activity","domain","dnslog.cn","Host used in Log4shell (CVE-2021-44228) exploitation attempts",1,1639509156,"","log4j","","","","Log4j craiu's Blocklist","Log4j-CI","Log4j-CI",1,"High",1,"2021-12-14","collection:ioc-source=""github"",tlp:white,false-positive:risk=""high"",osint:source-type=""automatic-collection""",1639511949
